epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,62004,0.50903,0.57063,1.17273,0.91274,0.85585,0.87798,0.74737,0.58808,0.64897,0.94368,0.008614,0.008614,0.008614
44,63444.8,0.50666,0.55222,1.17218,0.96774,0.85455,0.88312,0.77087,0.63371,0.66433,1.02615,0.008581,0.008581,0.008581
45,64885.4,0.50613,0.55531,1.17222,0.94023,0.81818,0.87358,0.75001,0.62771,0.70794,0.99493,0.008548,0.008548,0.008548
46,66326.2,0.51052,0.55397,1.17776,0.9566,0.83636,0.89084,0.76896,0.63755,0.61422,1.00949,0.008515,0.008515,0.008515
47,67766.8,0.50645,0.55557,1.17279,0.93082,0.85627,0.8801,0.76187,0.62546,0.65442,1.00658,0.008482,0.008482,0.008482
48,69207.9,0.51023,0.55085,1.17639,0.93771,0.85455,0.88386,0.76787,0.59374,0.61192,0.97773,0.008449,0.008449,0.008449
49,70648.7,0.50451,0.54742,1.17133,0.9221,0.84545,0.8831,0.77952,0.60149,0.61821,0.97615,0.008416,0.008416,0.008416
50,72089.2,0.50549,0.54837,1.17209,0.95787,0.82679,0.8786,0.77616,0.57554,0.61965,0.95892,0.008383,0.008383,0.008383
51,73529.5,0.49693,0.53923,1.16653,0.93502,0.84545,0.89325,0.77425,0.62011,0.5972,0.99479,0.00835,0.00835,0.00835
52,74969.7,0.50105,0.54694,1.16862,0.90485,0.86452,0.88344,0.77969,0.59889,0.65601,0.99887,0.008317,0.008317,0.008317
53,76410,0.49588,0.55091,1.16266,0.94937,0.82727,0.87401,0.74803,0.61149,0.65279,1.00226,0.008284,0.008284,0.008284
54,77850.4,0.48674,0.53118,1.16084,0.96346,0.81818,0.89045,0.76806,0.61332,0.62696,0.98659,0.008251,0.008251,0.008251
55,79291,0.50182,0.54812,1.16375,0.96899,0.85232,0.88812,0.76807,0.64287,0.61411,0.98692,0.008218,0.008218,0.008218
